State,race,tot_pop,tot_cit,tot_reg,pct_reg_tot,me_pct_reg_tot,pct_reg_cit,me_pct_reg_cit,tot_vote,pct_vote_tot,me_pct_vote_tot,pct_vote_cit,me_pct_vote_cit,year
VERMONT,White non-Hispanic alone,472,466,323,68.6,2.9,69.4,2.9,258,54.6,3.2,55.3,3.2,2018
VERMONT,Black alone,4,4,2,,,,,1,,,,,2018
VERMONT,Asian alone,5,4,3,,,,,3,,,,,2018
VERMONT,Hispanic (of any race),8,8,7,,,,,6,,,,,2018
VERMONT,White alone or in combination,493,486,338,68.7,2.9,69.6,2.9,268,54.5,3.1,55.2,3.1,2018
VERMONT,Black alone or in combination,7,7,3,,,,,2,,,,,2018
VERMONT,Asian alone or in combination,8,7,5,,,,,3,,,,,2018
VIRGINIA,Total,6386,5773,4159,65.1,2,72,2,3319,52,2.1,57.5,2.2,2018
VIRGINIA,Male,3051,2724,1958,64.2,2.9,71.9,2.9,1578,51.7,3,57.9,3.2,2018
VIRGINIA,Female,3335,3049,2201,66,2.8,72.2,2.7,1742,52.2,2.9,57.1,3,2018
VIRGINIA,White alone,4496,4094,3065,68.2,2.3,74.9,2.3,2412,53.7,2.5,58.9,2.6,2018
VIRGINIA,White non-Hispanic alone,3874,3808,2924,75.5,2.3,76.8,2.3,2314,59.7,2.6,60.8,2.7,2018
VIRGINIA,Black alone,1198,1130,754,63,5.7,66.8,5.7,637,53.2,5.9,56.4,6,2018
VIRGINIA,Asian alone,510,368,226,44.3,9.3,61.4,10.8,169,33.2,8.8,46,11,2018
VIRGINIA,Hispanic (of any race),669,324,159,23.8,8.7,49,14.6,112,16.8,7.6,34.6,13.9,2018
VIRGINIA,White alone or in combination,4617,4215,3156,68.4,2.3,74.9,2.2,2490,53.9,2.5,59.1,2.5,2018
VIRGINIA,Black alone or in combination,1258,1190,786,62.5,5.5,66.1,5.6,664,52.8,5.7,55.8,5.8,2018
VIRGINIA,Asian alone or in combination,587,445,286,48.7,8.7,64.3,9.6,224,38.2,8.5,50.4,10,2018
WASHINGTON,Total,5775,5228,3852,66.7,2.1,73.7,2,3234,56,2.2,61.9,2.2,2018
WASHINGTON,Male,2869,2590,1861,64.9,3,71.9,2.9,1541,53.7,3.1,59.5,3.2,2018
WASHINGTON,Female,2906,2638,1991,68.5,2.9,75.5,2.8,1693,58.2,3,64.2,3.1,2018
WASHINGTON,White alone,4663,4314,3219,69,2.3,74.6,2.2,2736,58.7,2.4,63.4,2.4,2018
WASHINGTON,White non-Hispanic alone,3995,3905,2983,74.7,2.3,76.4,2.3,2558,64,2.5,65.5,2.5,2018
WASHINGTON,Black alone,232,232,155,66.8,12.4,66.8,12.4,103,44.2,13.1,44.2,13.1,2018
WASHINGTON,Asian alone,530,356,262,49.4,9.1,73.4,9.8,224,42.2,9,62.8,10.8,2018
WASHINGTON,Hispanic (of any race),736,468,267,36.3,9.3,57.2,12,204,27.8,8.6,43.7,12,2018
WASHINGTON,White alone or in combination,4792,4434,3321,69.3,2.2,74.9,2.2,2816,58.8,2.4,63.5,2.4,2018
WASHINGTON,Black alone or in combination,255,255,175,68.4,11.7,68.4,11.7,117,45.7,12.6,45.7,12.6,2018
WASHINGTON,Asian alone or in combination,559,386,287,51.4,8.9,74.5,9.3,237,42.4,8.8,61.6,10.4,2018
WEST VIRGINIA,Total,1406,1384,892,63.4,2.8,64.5,2.8,610,43.4,2.9,44.1,2.9,2018
WEST VIRGINIA,Male,685,674,423,61.7,4,62.7,4.1,294,43,4.1,43.7,4.2,2018
WEST VIRGINIA,Female,721,710,470,65.1,3.9,66.1,3.9,316,43.8,4,44.5,4.1,2018
WEST VIRGINIA,White alone,1312,1303,856,65.2,2.9,65.7,2.9,585,44.6,3,44.9,3,2018
WEST VIRGINIA,White non-Hispanic alone,1291,1286,847,65.6,2.9,65.9,2.9,582,45.1,3,45.2,3,2018
WEST VIRGINIA,Black alone,49,47,19,,,,,12,,,,,2018
WEST VIRGINIA,Asian alone,17,6,4,,,,,3,,,,,2018
WEST VIRGINIA,Hispanic (of any race),24,20,10,,,,,4,,,,,2018
WEST VIRGINIA,White alone or in combination,1334,1324,867,65,2.8,65.5,2.8,594,44.5,3,44.8,3,2018
WEST VIRGINIA,Black alone or in combination,64,63,29,,,,,19,,,,,2018
WEST VIRGINIA,Asian alone or in combination,19,7,5,,,,,4,,,,,2018
WISCONSIN,Total,4436,4296,3129,70.5,2.3,72.8,2.2,2776,62.6,2.4,64.6,2.4,2018
WISCONSIN,Male,2186,2105,1519,69.5,3.3,72.2,3.2,1328,60.7,3.5,63.1,3.5,2018
WISCONSIN,Female,2250,2191,1610,71.6,3.2,73.5,3.1,1448,64.4,3.3,66.1,3.4,2018
WISCONSIN,White alone,3948,3865,2883,73,2.3,74.6,2.3,2574,65.2,2.5,66.6,2.5,2018
WISCONSIN,White non-Hispanic alone,3782,3759,2815,74.5,2.3,74.9,2.3,2514,66.5,2.5,66.9,2.5,2018
WISCONSIN,Black alone,264,239,137,51.7,12.3,57.1,12.8,110,41.7,12.2,46,12.9,2018
WISCONSIN,Asian alone,89,79,52,58.6,21.8,66,22.3,52,58.6,21.8,66,22.3,2018
WISCONSIN,Hispanic (of any race),232,142,91,39.3,16.7,64.2,21,84,36.3,16.4,59.4,21.5,2018
WISCONSIN,White alone or in combination,4015,3932,2923,72.8,2.3,74.4,2.3,2599,64.7,2.5,66.1,2.5,2018
WISCONSIN,Black alone or in combination,313,266,159,50.7,11.3,59.6,12.1,123,39.1,11.1,46.1,12.3,2018
WISCONSIN,Asian alone or in combination,94,84,57,60.5,21.1,67.8,21.4,57,60.5,21.1,67.8,21.4,2018
WYOMING,Total,430,422,268,62.4,2.9,63.5,2.9,220,51.2,3,52.1,3,2018
WYOMING,Male,216,212,134,61.8,4.1,62.9,4.1,107,49.7,4.2,50.6,4.2,2018
WYOMING,Female,214,210,135,62.9,4.1,64.1,4.1,113,52.7,4.2,53.6,4.2,2018
WYOMING,White alone,408,402,259,63.6,2.9,64.5,2.9,214,52.5,3,53.2,3.1,2018
WYOMING,White non-Hispanic alone,369,368,244,66,3,66.3,3,202,54.7,3.2,54.9,3.2,2018
WYOMING,Black alone,5,4,3,,,,,2,,,,,2018
WYOMING,Asian alone,3,1,,,,,,,,,,,2018
WYOMING,Hispanic (of any race),41,37,16,,,,,13,,,,,2018
WYOMING,White alone or in combination,410,405,261,63.6,2.9,64.4,2.9,216,52.5,3,53.2,3,2018
WYOMING,Black alone or in combination,6,5,3,,,,,2,,,,,2018
WYOMING,Asian alone or in combination,3,1,,,,,,,,,,,2018
